Freq.	V(aggr_in)	V(aggr_mid)	V(aggr_mid2)	V(aggr_out)	V(shield_a)	V(shield_b)	V(v_abs)	V(vic_in)	V(vic_mid)	V(vic_noise)	V(vic_out)	V(vnoise_out)	I(B_VNOISE_ABS)	I(CAGG1)	I(CCOUP1)	I(CCOUP2)	I(CVIC)	I(EMUT)	I(EVNOISE)	I(RAGG1)	I(RAGG2)	I(RMUT_SRC)	I(ROUT)	I(RSHIELD)	I(RTERM_AGG)	I(RTERM_VIC)	I(RVIC1)	I(RVIC2)	I(RVIC_NOISE)	I(VAGG)	I(VIC_SRC)	I(VSHIELD_REF)
9.99999999999995e+08	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-3.07020452438359e+00dB,-2.05560615936832e+01°)	(-3.07020452438359e+00dB,-2.05560615936832e+01°)	(-6.59202970549722e+00dB,-2.05560615936832e+01°)	(-infdB,0.00000000000000e+00°)	(-1.24692271877338e+02dB,6.94438908697349e+01°)	(-infdB,0.00000000000000e+00°)	(-infdB,0.00000000000000e+00°)	(-2.13362545957286e+02dB,-4.11117695366138e+01°)	(-1.18250998811269e+02dB,-2.05560615936832e+01°)	(-2.16884371138400e+02dB,-4.11117695366138e+01°)	(-2.13362545957286e+02dB,-4.11117695366138e+01°)	(-infdB,0.00000000000000e+00°)	(-3.70495972744438e+01dB,6.94439384063168e+01°)	(-1.89234799152131e+02dB,6.94438908706856e+01°)	(-4.04836154190894e+02dB,1.59445867989416e+02°)	(-2.47341938707347e+02dB,4.88882304633862e+01°)	(-2.38251141591978e+02dB,1.59444291593895e+02°)	(-2.47341946044007e+02dB,1.38888230463386e+02°)	(-3.54525909553402e+01dB,3.57538938670420e+01°)	(-4.05714297922176e+01dB,-2.05560615936832e+01°)	(-infdB,0.00000000000000e+00°)	(-2.47341946044007e+02dB,-4.11117695366138e+01°)	(-1.89234799152131e+02dB,-1.10556109130265e+02°)	(-4.05714297922176e+01dB,-2.05560615936832e+01°)	(-2.50863771225120e+02dB,-4.11117695366138e+01°)	(-2.41321346130727e+02dB,1.38888230463386e+02°)	(-2.50863771225120e+02dB,-4.11117695366138e+01°)	(-2.38251141591978e+02dB,-2.05557084061045e+01°)	(-3.54525909553402e+01dB,-1.44246106132958e+02°)	(-2.41321346130727e+02dB,-4.11117695366138e+01°)	(-1.89234799152131e+02dB,6.94438908697349e+01°)
1.12201845430196e+09	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-3.20667475288566e+00dB,-2.28192788722583e+01°)	(-3.20667475288566e+00dB,-2.28192788722583e+01°)	(-6.72849993399929e+00dB,-2.28192788722583e+01°)	(-infdB,0.00000000000000e+00°)	(-1.23828742105841e+02dB,6.71806677908196e+01°)	(-infdB,0.00000000000000e+00°)	(-5.35833392281887e+02dB,1.80000000000000e+02°)	(-2.13635482002207e+02dB,-4.56381732166795e+01°)	(-1.18387469039772e+02dB,-2.28192788722583e+01°)	(-2.17157307183320e+02dB,-4.56381732166795e+01°)	(-2.13635482002207e+02dB,-4.56381732166795e+01°)	(-infdB,0.00000000000000e+00°)	(-3.61860675029459e+01dB,6.71807211277417e+01°)	(-1.88371269380634e+02dB,6.71806677918863e+01°)	(-4.02972627897523e+02dB,1.57182375392553e+02°)	(-2.46614874752267e+02dB,4.43618267833205e+01°)	(-2.38387607403651e+02dB,1.57181105151965e+02°)	(-2.47614882088927e+02dB,1.34361826783320e+02°)	(-3.48729796847243e+01dB,3.64633465068051e+01°)	(-4.07079000207197e+01dB,-2.28192788722583e+01°)	(-infdB,0.00000000000000e+00°)	(-2.47614882088927e+02dB,-4.56381732166795e+01°)	(-1.88371269380634e+02dB,-1.12819332209180e+02°)	(-4.07079000207197e+01dB,-2.28192788722583e+01°)	(-2.51136707270041e+02dB,-4.56381732166795e+01°)	(-2.41594282175647e+02dB,1.34361826783320e+02°)	(-2.51136707270041e+02dB,-4.56381732166795e+01°)	(-2.38387607403651e+02dB,-2.28188948480350e+01°)	(-3.48729796847243e+01dB,-1.43536653493195e+02°)	(-2.41594282175647e+02dB,-4.56381732166795e+01°)	(-1.88371269380634e+02dB,6.71806677908196e+01°)
1.25892541179416e+09	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-3.37259892285863e+00dB,-2.52718760483109e+01°)	(-3.37259892285863e+00dB,-2.52718760483109e+01°)	(-6.89442410397225e+00dB,-2.52718760483109e+01°)	(-infdB,0.00000000000000e+00°)	(-1.22994666275815e+02dB,6.47280641066782e+01°)	(-infdB,0.00000000000000e+00°)	(-infdB,0.00000000000000e+00°)	(-2.13967325162150e+02dB,-5.05433368217740e+01°)	(-1.18553393209744e+02dB,-2.52718760483109e+01°)	(-2.17489150343263e+02dB,-5.05433368217740e+01°)	(-2.13967325162150e+02dB,-5.05433368217740e+01°)	(-infdB,0.00000000000000e+00°)	(-3.53519916729188e+01dB,6.47281239516891e+01°)	(-1.87537193550608e+02dB,6.47280641078751e+01°)	(-4.01138556151173e+02dB,1.54729528962687e+02°)	(-2.45946717912210e+02dB,3.94566631782260e+01°)	(-2.38553526387157e+02dB,1.54728538682654e+02°)	(-2.47946725248870e+02dB,1.29456663178226e+02°)	(-3.42784500124882e+01dB,3.68245909794313e+01°)	(-4.08738241906926e+01dB,-2.52718760483109e+01°)	(-infdB,0.00000000000000e+00°)	(-2.47946725248870e+02dB,-5.05433368217740e+01°)	(-1.87537193550608e+02dB,-1.15271935893322e+02°)	(-4.08738241906926e+01dB,-2.52718760483109e+01°)	(-2.51468550429984e+02dB,-5.05433368217740e+01°)	(-2.41926125335591e+02dB,1.29456663178226e+02°)	(-2.51468550429984e+02dB,-5.05433368217740e+01°)	(-2.38553526387157e+02dB,-2.52714613173463e+01°)	(-3.42784500124882e+01dB,-1.43175409020569e+02°)	(-2.41926125335591e+02dB,-5.05433368217740e+01°)	(-1.87537193550608e+02dB,6.47280641066782e+01°)
1.41253754462275e+09	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-3.57285629602519e+00dB,-2.79102600456996e+01°)	(-3.57285629602519e+00dB,-2.79102600456996e+01°)	(-7.09468147713881e+00dB,-2.79102600456996e+01°)	(-infdB,0.00000000000000e+00°)	(-1.22194923648982e+02dB,6.20896728070937e+01°)	(-infdB,0.00000000000000e+00°)	(-infdB,0.00000000000000e+00°)	(-2.14367833915893e+02dB,-5.58200751424444e+01°)	(-1.18753650582911e+02dB,-2.79102600456996e+01°)	(-2.17889659097007e+02dB,-5.58200751424444e+01°)	(-2.14367833915893e+02dB,-5.58200751424444e+01°)	(-infdB,0.00000000000000e+00°)	(-3.45522490460854e+01dB,6.20897399543004e+01°)	(-1.86737450923776e+02dB,6.20896728084367e+01°)	(-3.99338818249300e+02dB,1.52090919530437e+02°)	(-2.45347226665953e+02dB,3.41799248575556e+01°)	(-2.38753777758904e+02dB,1.52090184320507e+02°)	(-2.48347234002613e+02dB,1.24179924857556e+02°)	(-3.36788739134987e+01dB,3.68241422826074e+01°)	(-4.10740815638592e+01dB,-2.79102600456996e+01°)	(-infdB,0.00000000000000e+00°)	(-2.48347234002613e+02dB,-5.58200751424444e+01°)	(-1.86737450923776e+02dB,-1.17910327192906e+02°)	(-4.10740815638592e+01dB,-2.79102600456996e+01°)	(-2.51869059183727e+02dB,-5.58200751424444e+01°)	(-2.42326634089334e+02dB,1.24179924857556e+02°)	(-2.51869059183727e+02dB,-5.58200751424444e+01°)	(-2.38753777758904e+02dB,-2.79098156794926e+01°)	(-3.36788739134987e+01dB,-1.43175857717393e+02°)	(-2.42326634089334e+02dB,-5.58200751424444e+01°)	(-1.86737450923776e+02dB,6.20896728070937e+01°)
1.58489319246110e+09	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-3.81250580646056e+00dB,-3.07245173863295e+01°)	(-3.81250580646056e+00dB,-3.07245173863295e+01°)	(-7.33433098757418e+00dB,-3.07245173863295e+01°)	(-infdB,0.00000000000000e+00°)	(-1.21434573159419e+02dB,5.92754072732654e+01°)	(-infdB,0.00000000000000e+00°)	(-infdB,0.00000000000000e+00°)	(-2.14847126121299e+02dB,-6.14485623338328e+01°)	(-1.18993300093346e+02dB,-3.07245173863295e+01°)	(-2.18368951302413e+02dB,-6.14485623338328e+01°)	(-2.14847126121299e+02dB,-6.14485623338328e+01°)	(-infdB,0.00000000000000e+00°)	(-3.37918985565208e+01dB,5.92754826136705e+01°)	(-1.85977100434213e+02dB,5.92754072747722e+01°)	(-3.97578473134818e+02dB,1.49276458765722e+02°)	(-2.44826518871359e+02dB,2.85514376661672e+01°)	(-2.38993420441803e+02dB,1.49275954433745e+02°)	(-2.48826526208019e+02dB,1.18551437666167e+02°)	(-3.30843690862063e+01dB,3.64620172170312e+01°)	(-4.13137310742946e+01dB,-3.07245173863295e+01°)	(-infdB,0.00000000000000e+00°)	(-2.48826526208019e+02dB,-6.14485623338328e+01°)	(-1.85977100434213e+02dB,-1.20724592726735e+02°)	(-4.13137310742946e+01dB,-3.07245173863295e+01°)	(-2.52348351389133e+02dB,-6.14485623338328e+01°)	(-2.42805926294740e+02dB,1.18551437666167e+02°)	(-2.52348351389133e+02dB,-6.14485623338328e+01°)	(-2.38993420441803e+02dB,-3.07240455662552e+01°)	(-3.30843690862063e+01dB,-1.43537982782969e+02°)	(-2.42805926294740e+02dB,-6.14485623338328e+01°)	(-1.85977100434213e+02dB,5.92754072732654e+01°)
1.77827941003891e+09	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-4.09653964315869e+00dB,-3.36975515799503e+01°)	(-4.09653964315869e+00dB,-3.36975515799503e+01°)	(-7.61836482427231e+00dB,-3.36975515799503e+01°)	(-infdB,0.00000000000000e+00°)	(-1.20718606996119e+02dB,5.63023638867249e+01°)	(-infdB,0.00000000000000e+00°)	(-infdB,0.00000000000000e+00°)	(-2.15415186192200e+02dB,-6.73946066332318e+01°)	(-1.19277333930045e+02dB,-3.36975515799503e+01°)	(-2.18937011373314e+02dB,-6.73946066332318e+01°)	(-2.15415186192200e+02dB,-6.73946066332318e+01°)	(-infdB,0.00000000000000e+00°)	(-3.30759323932189e+01dB,5.63024484200497e+01°)	(-1.85261134270913e+02dB,5.63023638884155e+01°)	(-3.95862512969463e+02dB,1.46303241703603e+02°)	(-2.44394578942261e+02dB,2.26053933667682e+01°)	(-2.39277446659530e+02dB,1.46302944296418e+02°)	(-2.49394586278921e+02dB,1.12605393366768e+02°)	(-3.25048062947845e+01dB,3.57517334490341e+01°)	(-4.15977649109927e+01dB,-3.36975515799503e+01°)	(-infdB,0.00000000000000e+00°)	(-2.49394586278921e+02dB,-6.73946066332318e+01°)	(-1.85261134270913e+02dB,-1.23697636113275e+02°)	(-4.15977649109927e+01dB,-3.36975515799503e+01°)	(-2.52916411460034e+02dB,-6.73946066332318e+01°)	(-2.43373986365641e+02dB,1.12605393366768e+02°)	(-2.52916411460034e+02dB,-6.73946066332318e+01°)	(-2.39277446659530e+02dB,-3.36970557035823e+01°)	(-3.25048062947845e+01dB,-1.44248266550966e+02°)	(-2.43373986365641e+02dB,-6.73946066332318e+01°)	(-1.85261134270913e+02dB,5.63023638867249e+01°)
1.99526231496887e+09	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-4.42957298478161e+00dB,-3.68047181141595e+01°)	(-4.42957298478161e+00dB,-3.68047181141595e+01°)	(-7.95139816589524e+00dB,-3.68047181141595e+01°)	(-infdB,0.00000000000000e+00°)	(-1.20051640337745e+02dB,5.31951870378901e+01°)	(-infdB,0.00000000000000e+00°)	(-infdB,0.00000000000000e+00°)	(-2.16081244576570e+02dB,-7.36089202402467e+01°)	(-1.19610367271667e+02dB,-3.68047181141595e+01°)	(-2.19603069757683e+02dB,-7.36089202402467e+01°)	(-2.16081244576570e+02dB,-7.36089202402467e+01°)	(-infdB,0.00000000000000e+00°)	(-3.24089657348418e+01dB,5.31952818858405e+01°)	(-1.84594167612538e+02dB,5.31951870397870e+01°)	(-3.94195552861779e+02dB,1.43195911643785e+02°)	(-2.44060637326630e+02dB,1.63910797597533e+01°)	(-2.39610471679866e+02dB,1.43195797198122e+02°)	(-2.50060644663290e+02dB,1.06391079759753e+02°)	(-3.19493269799915e+01dB,3.47195436427184e+01°)	(-4.19307982526156e+01dB,-3.68047181141595e+01°)	(-infdB,0.00000000000000e+00°)	(-2.50060644663290e+02dB,-7.36089202402467e+01°)	(-1.84594167612538e+02dB,-1.26804812962110e+02°)	(-4.19307982526156e+01dB,-3.68047181141595e+01°)	(-2.53582469844404e+02dB,-7.36089202402467e+01°)	(-2.44040044750010e+02dB,1.06391079759753e+02°)	(-2.53582469844404e+02dB,-7.36089202402467e+01°)	(-2.39610471679866e+02dB,-3.68042028018783e+01°)	(-3.19493269799915e+01dB,-1.45280456357282e+02°)	(-2.44040044750010e+02dB,-7.36089202402467e+01°)	(-1.84594167612538e+02dB,5.31951870378901e+01°)
2.23872113856833e+09	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-4.81549832994207e+00dB,-4.00141698195263e+01°)	(-4.81549832994207e+00dB,-4.00141698195263e+01°)	(-8.33732351105570e+00dB,-4.00141698195263e+01°)	(-infdB,0.00000000000000e+00°)	(-1.19437565682908e+02dB,4.99857237593230e+01°)	(-infdB,0.00000000000000e+00°)	(-5.35833392281887e+02dB,9.00000000000000e+01°)	(-2.16853086419601e+02dB,-8.00278099175860e+01°)	(-1.19996292616828e+02dB,-4.00141698195263e+01°)	(-2.20374911600714e+02dB,-8.00278099175860e+01°)	(-2.16853086419601e+02dB,-8.00278099175860e+01°)	(-infdB,0.00000000000000e+00°)	(-3.17948910800023e+01dB,4.99858301804737e+01°)	(-1.83980092957702e+02dB,4.99857237614513e+01°)	(-3.92581485195479e+02dB,1.39986314654852e+02°)	(-2.43832479169661e+02dB,9.97219008241399e+00°)	(-2.39996388147430e+02dB,1.39986359208160e+02°)	(-2.50832486506321e+02dB,9.99721900824140e+01°)	(-3.14258957166248e+01dB,3.34028880160952e+01°)	(-4.23167235977761e+01dB,-4.00141698195263e+01°)	(-infdB,0.00000000000000e+00°)	(-2.50832486506321e+02dB,-8.00278099175860e+01°)	(-1.83980092957702e+02dB,-1.30014276240677e+02°)	(-4.23167235977761e+01dB,-4.00141698195263e+01°)	(-2.54354311687435e+02dB,-8.00278099175860e+01°)	(-2.44811886593041e+02dB,9.99721900824140e+01°)	(-2.54354311687435e+02dB,-8.00278099175860e+01°)	(-2.39996388147430e+02dB,-4.00136407918397e+01°)	(-3.14258957166248e+01dB,-1.46597111983905e+02°)	(-2.44811886593041e+02dB,-8.00278099175860e+01°)	(-1.83980092957702e+02dB,4.99857237593230e+01°)
2.51188643150957e+09	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-5.25715032322464e+00dB,-4.32880379957810e+01°)	(-5.25715032322464e+00dB,-4.32880379957810e+01°)	(-8.77897550433827e+00dB,-4.32880379957810e+01°)	(-infdB,0.00000000000000e+00°)	(-1.18879217676195e+02dB,4.67118425977239e+01°)	(-infdB,0.00000000000000e+00°)	(-infdB,0.00000000000000e+00°)	(-2.17736381209700e+02dB,-8.65755391046260e+01°)	(-1.20437944610110e+02dB,-4.32880379957810e+01°)	(-2.21258206390814e+02dB,-8.65755391046260e+01°)	(-2.17736381209700e+02dB,-8.65755391046260e+01°)	(-infdB,0.00000000000000e+00°)	(-3.12365430732849e+01dB,4.67119620042190e+01°)	(-1.83421744950988e+02dB,4.67118426001120e+01°)	(-3.91023144460297e+02dB,1.36712318312855e+02°)	(-2.43715773959761e+02dB,3.42446089537400e+00°)	(-2.40438030903549e+02dB,1.36712498187987e+02°)	(-2.51715781296421e+02dB,9.34244608953740e+01°)	(-3.09409212904573e+01dB,3.18480790648971e+01°)	(-4.27583755910587e+01dB,-4.32880379957810e+01°)	(-infdB,0.00000000000000e+00°)	(-2.51715781296421e+02dB,-8.65755391046260e+01°)	(-1.83421744950988e+02dB,-1.33288157402276e+02°)	(-4.27583755910586e+01dB,-4.32880379957810e+01°)	(-2.55237606477534e+02dB,-8.65755391046260e+01°)	(-2.45695181383141e+02dB,9.34244608953740e+01°)	(-2.55237606477534e+02dB,-8.65755391046260e+01°)	(-2.40438030903549e+02dB,-4.32875018120129e+01°)	(-3.09409212904573e+01dB,-1.48151920935103e+02°)	(-2.45695181383141e+02dB,-8.65755391046260e+01°)	(-1.83421744950988e+02dB,4.67118425977239e+01°)
2.81838293126444e+09	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-5.75603669524769e+00dB,-4.65844199831308e+01°)	(-5.75603669524769e+00dB,-4.65844199831308e+01°)	(-9.27786187636131e+00dB,-4.65844199831308e+01°)	(-infdB,0.00000000000000e+00°)	(-1.18378104048223e+02dB,4.34154460405782e+01°)	(-infdB,0.00000000000000e+00°)	(-infdB,0.00000000000000e+00°)	(-2.18734144643427e+02dB,-9.31683029410571e+01°)	(-1.20936830982134e+02dB,-4.65844199831307e+01°)	(-2.22255969824541e+02dB,-9.31683029410571e+01°)	(-2.18734144643427e+02dB,-9.31683029410571e+01°)	(-infdB,0.00000000000000e+00°)	(-3.07354294453079e+01dB,4.34155800168693e+01°)	(-1.82920631323016e+02dB,4.34154460432577e+01°)	(-3.89522038204084e+02dB,1.33415824012773e+02°)	(-2.43713537393487e+02dB,-3.16830294105715e+00°)	(-2.40936907911048e+02dB,1.33416116338720e+02°)	(-2.52713544730148e+02dB,8.68316970589429e+01°)	(-3.04989868716564e+01dB,3.01073283964698e+01°)	(-4.32572619630817e+01dB,-4.65844199831308e+01°)	(-infdB,0.00000000000000e+00°)	(-2.52713544730148e+02dB,-9.31683029410571e+01°)	(-1.82920631323016e+02dB,-1.36584553959422e+02°)	(-4.32572619630817e+01dB,-4.65844199831308e+01°)	(-2.56235369911261e+02dB,-9.31683029410571e+01°)	(-2.46692944816868e+02dB,8.68316970589429e+01°)	(-2.56235369911261e+02dB,-9.31683029410571e+01°)	(-2.40936907911048e+02dB,-4.65838836612799e+01°)	(-3.04989868716564e+01dB,-1.49892671603530e+02°)	(-2.46692944816868e+02dB,-9.31683029410571e+01°)	(-1.82920631323016e+02dB,4.34154460405782e+01°)
3.16227766016836e+09	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-6.31218661316981e+00dB,-4.98599583960085e+01°)	(-6.31218661316981e+00dB,-4.98599583960085e+01°)	(-9.83401179428343e+00dB,-4.98599583960085e+01°)	(-infdB,0.00000000000000e+00°)	(-1.17934253966151e+02dB,4.01398912801206e+01°)	(-infdB,0.00000000000000e+00°)	(-5.53895192021725e+02dB,0.00000000000000e+00°)	(-2.19846435304226e+02dB,-9.97193866647513e+01°)	(-1.21492980900056e+02dB,-4.98599583960085e+01°)	(-2.23368260485339e+02dB,-9.97193866647513e+01°)	(-2.19846435304226e+02dB,-9.97193866647513e+01°)	(-infdB,0.00000000000000e+00°)	(-3.02915793632300e+01dB,4.01400416039915e+01°)	(-1.82476781240944e+02dB,4.01398912831270e+01°)	(-3.88078195400942e+02dB,1.30140187658435e+02°)	(-2.43825828054286e+02dB,-9.71938666475131e+00°)	(-2.41493048582350e+02dB,1.30140571036932e+02°)	(-2.53825835390946e+02dB,8.02806133352487e+01°)	(-3.01027260293357e+01dB,2.82353635440578e+01°)	(-4.38134118810038e+01dB,-4.98599583960085e+01°)	(-infdB,0.00000000000000e+00°)	(-2.53825835390946e+02dB,-9.97193866647513e+01°)	(-1.82476781240944e+02dB,-1.39860108719879e+02°)	(-4.38134118810038e+01dB,-4.98599583960085e+01°)	(-2.57347660572060e+02dB,-9.97193866647513e+01°)	(-2.47805235477666e+02dB,8.02806133352487e+01°)	(-2.57347660572060e+02dB,-9.97193866647513e+01°)	(-2.41493048582350e+02dB,-4.98594289630680e+01°)	(-3.01027260293357e+01dB,-1.51764636455942e+02°)	(-2.47805235477666e+02dB,-9.97193866647513e+01°)	(-1.82476781240944e+02dB,4.01398912801206e+01°)
3.54813389233573e+09	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-6.92414768869394e+00dB,-5.30726434550416e+01°)	(-6.92414768869394e+00dB,-5.30726434550416e+01°)	(-1.04459728698076e+01dB,-5.30726434550416e+01°)	(-infdB,0.00000000000000e+00°)	(-1.17546215041683e+02dB,3.69271878788010e+01°)	(-infdB,0.00000000000000e+00°)	(-infdB,0.00000000000000e+00°)	(-2.21070348653430e+02dB,-1.06144770274302e+02°)	(-1.22104941975580e+02dB,-5.30726434550416e+01°)	(-2.24592173834544e+02dB,-1.06144770274302e+02°)	(-2.21070348653430e+02dB,-1.06144770274302e+02°)	(-infdB,0.00000000000000e+00°)	(-2.99035404387542e+01dB,3.69273565449584e+01°)	(-1.82088742316476e+02dB,3.69271878821743e+01°)	(-3.86690163479039e+02dB,1.26927417309697e+02°)	(-2.44049741403490e+02dB,-1.61447702743018e+01°)	(-2.42105000762323e+02dB,1.26927872504077e+02°)	(-2.55049748740151e+02dB,7.38552297256982e+01°)	(-2.97528637565864e+01dB,2.62860038793159e+01°)	(-4.44253729565279e+01dB,-5.30726434550416e+01°)	(-infdB,0.00000000000000e+00°)	(-2.55049748740151e+02dB,-1.06144770274302e+02°)	(-1.82088742316476e+02dB,-1.43072812121199e+02°)	(-4.44253729565279e+01dB,-5.30726434550416e+01°)	(-2.58571573921264e+02dB,-1.06144770274302e+02°)	(-2.49029148826871e+02dB,7.38552297256982e+01°)	(-2.58571573921264e+02dB,-1.06144770274302e+02°)	(-2.42105000762323e+02dB,-5.30721274959232e+01°)	(-2.97528637565864e+01dB,-1.53713996120684e+02°)	(-2.49029148826871e+02dB,-1.06144770274302e+02°)	(-1.82088742316476e+02dB,3.69271878788010e+01°)
3.98107170553495e+09	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-7.58913227609645e+00dB,-5.61844084751114e+01°)	(-7.58913227609645e+00dB,-5.61844084751114e+01°)	(-1.11109574572101e+01dB,-5.61844084751114e+01°)	(-infdB,0.00000000000000e+00°)	(-1.17211199629095e+02dB,3.38154022783474e+01°)	(-infdB,0.00000000000000e+00°)	(-infdB,0.00000000000000e+00°)	(-2.22400309603932e+02dB,-1.12368319572369e+02°)	(-1.22769926562982e+02dB,-5.61844084751114e+01°)	(-2.25922134785046e+02dB,-1.12368319572369e+02°)	(-2.22400309603932e+02dB,-1.12368319572369e+02°)	(-infdB,0.00000000000000e+00°)	(-2.95685250261567e+01dB,3.38155915248886e+01°)	(-1.81753726903888e+02dB,3.38154022821323e+01°)	(-3.85355154636426e+02dB,1.23815577729021e+02°)	(-2.44379702353992e+02dB,-2.23683195723692e+01°)	(-2.42769977003712e+02dB,1.23816088251292e+02°)	(-2.56379709690652e+02dB,6.76316804276308e+01°)	(-2.94484141223411e+01dB,2.43091073936822e+01°)	(-4.50903575439305e+01dB,-5.61844084751114e+01°)	(-infdB,0.00000000000000e+00°)	(-2.56379709690652e+02dB,-1.12368319572369e+02°)	(-1.81753726903888e+02dB,-1.46184597721653e+02°)	(-4.50903575439305e+01dB,-5.61844084751114e+01°)	(-2.59901534871766e+02dB,-1.12368319572369e+02°)	(-2.50359109777373e+02dB,6.76316804276308e+01°)	(-2.59901534871766e+02dB,-1.12368319572369e+02°)	(-2.42769977003712e+02dB,-5.61839117487084e+01°)	(-2.94484141223411e+01dB,-1.55690892606318e+02°)	(-2.50359109777373e+02dB,-1.12368319572369e+02°)	(-1.81753726903888e+02dB,3.38154022783474e+01°)
4.46683592150960e+09	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-8.30328285767247e+00dB,-5.91631455333988e+01°)	(-8.30328285767247e+00dB,-5.91631455333988e+01°)	(-1.18251080387861e+01dB,-5.91631455333988e+01°)	(-infdB,0.00000000000000e+00°)	(-1.16925350210683e+02dB,3.08366421284896e+01°)	(-infdB,0.00000000000000e+00°)	(-infdB,0.00000000000000e+00°)	(-2.23828603275731e+02dB,-1.18325817619356e+02°)	(-1.23484077144558e+02dB,-5.91631455333988e+01°)	(-2.27350428456845e+02dB,-1.18325817619356e+02°)	(-2.23828603275731e+02dB,-1.18325817619356e+02°)	(-infdB,0.00000000000000e+00°)	(-2.92826756077327e+01dB,3.08368544666012e+01°)	(-1.81467877485477e+02dB,3.08366421327363e+01°)	(-3.84069311238776e+02dB,1.20836774788979e+02°)	(-2.44807996025792e+02dB,-2.83258176193563e+01°)	(-2.43484119936961e+02dB,1.20837327293921e+02°)	(-2.57808003362452e+02dB,6.16741823806437e+01°)	(-2.91869982075640e+01dB,2.23482348293087e+01°)	(-4.58045081255065e+01dB,-5.91631455333988e+01°)	(-infdB,0.00000000000000e+00°)	(-2.57808003362452e+02dB,-1.18325817619356e+02°)	(-1.81467877485477e+02dB,-1.49163357871510e+02°)	(-4.58045081255065e+01dB,-5.91631455333988e+01°)	(-2.61329828543565e+02dB,-1.18325817619356e+02°)	(-2.51787403449172e+02dB,6.16741823806437e+01°)	(-2.61329828543565e+02dB,-1.18325817619356e+02°)	(-2.43484119936961e+02dB,-5.91626727060790e+01°)	(-2.91869982075640e+01dB,-1.57651765170691e+02°)	(-2.51787403449172e+02dB,-1.18325817619356e+02°)	(-1.81467877485477e+02dB,3.08366421284896e+01°)
5.01187233627269e+09	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-9.06200571494034e+00dB,-6.19839195458887e+01°)	(-9.06200571494034e+00dB,-6.19839195458887e+01°)	(-1.25838308960540e+01dB,-6.19839195458887e+01°)	(-infdB,0.00000000000000e+00°)	(-1.16684073067967e+02dB,2.80158422068316e+01°)	(-infdB,0.00000000000000e+00°)	(-infdB,0.00000000000000e+00°)	(-2.25346042332217e+02dB,-1.23967393025040e+02°)	(-1.24242800001826e+02dB,-6.19839195458887e+01°)	(-2.28867867513331e+02dB,-1.23967393025040e+02°)	(-2.25346042332217e+02dB,-1.23967393025040e+02°)	(-infdB,0.00000000000000e+00°)	(-2.90413984650006e+01dB,2.80160804541113e+01°)	(-1.81226600342760e+02dB,2.80158422115965e+01°)	(-3.82828039495706e+02dB,1.18015941488932e+02°)	(-2.45325435082277e+02dB,-3.39673930250398e+01°)	(-2.44242835934929e+02dB,1.18016525936572e+02°)	(-2.59325442418938e+02dB,5.60326069749602e+01°)	(-2.89652277270266e+01dB,2.04392248559370e+01°)	(-4.65632309827743e+01dB,-6.19839195458887e+01°)	(-infdB,0.00000000000000e+00°)	(-2.59325442418938e+02dB,-1.23967393025040e+02°)	(-1.81226600342760e+02dB,-1.51984157793168e+02°)	(-4.65632309827743e+01dB,-6.19839195458887e+01°)	(-2.62847267600051e+02dB,-1.23967393025040e+02°)	(-2.53304842505658e+02dB,5.60326069749602e+01°)	(-2.62847267600051e+02dB,-1.23967393025040e+02°)	(-2.44242835934929e+02dB,-6.19834740634282e+01°)	(-2.89652277270266e+01dB,-1.59560775144063e+02°)	(-2.53304842505658e+02dB,-1.23967393025040e+02°)	(-1.81226600342760e+02dB,2.80158422068316e+01°)
