time	V(0.9)	V(1.8)	V(clk1)	V(clk2)	V(v_err)	V(v_held)	V(v_in)	V(v_sampled)	V(v_sampled_noisy)	V(vout_n)	V(vout_p)	I(B_ERR)	I(C_HOLD)	I(C_SAMP)	I(R_HOLD_LEAK)	I(S_HOLD)	I(S_TRACK)	I(VCLK1)	I(VCLK2)	I(VIN)	I(VNOISE_SRC)	Ix(xcomp:outn)	Ix(xcomp:outp)
1.167597365160682e-09	0.000000e+00	0.000000e+00	1.800000e+00	0.000000e+00	0.000000e+00	8.998374e-01	9.415781e-01	9.344732e-01	9.344732e-01	0.000000e+00	1.800000e+00	0.000000e+00	3.454579e-08	3.549025e-05	8.998374e-11	-3.463578e-08	-3.552489e-05	0.000000e+00	0.000000e+00	-3.552489e-05	0.000000e+00	0.000000e+00	0.000000e+00
1.239783774660151e-09	0.000000e+00	0.000000e+00	1.800000e+00	0.000000e+00	0.000000e+00	8.998400e-01	9.441462e-01	9.370359e-01	9.370359e-01	0.000000e+00	1.800000e+00	0.000000e+00	3.710599e-08	3.551422e-05	8.998400e-11	-3.719597e-08	-3.555142e-05	0.000000e+00	0.000000e+00	-3.555142e-05	0.000000e+00	0.000000e+00	0.000000e+00
1.320119748070199e-09	0.000000e+00	0.000000e+00	1.800000e+00	0.000000e+00	0.000000e+00	8.998431e-01	9.470037e-01	9.398897e-01	9.398897e-01	0.000000e+00	1.800000e+00	0.000000e+00	3.995661e-08	3.553024e-05	8.998431e-11	-4.004659e-08	-3.557029e-05	0.000000e+00	0.000000e+00	-3.557029e-05	0.000000e+00	0.000000e+00	0.000000e+00
1.410262904363572e-09	0.000000e+00	0.000000e+00	1.800000e+00	0.000000e+00	0.000000e+00	8.998469e-01	9.502093e-01	9.430929e-01	9.430929e-01	0.000000e+00	1.800000e+00	0.000000e+00	4.315607e-08	3.553910e-05	8.998469e-11	-4.324606e-08	-3.558235e-05	0.000000e+00	0.000000e+00	-3.558235e-05	0.000000e+00	0.000000e+00	0.000000e+00
1.512670033697159e-09	0.000000e+00	0.000000e+00	1.800000e+00	0.000000e+00	0.000000e+00	8.998514e-01	9.538502e-01	9.467325e-01	9.467325e-01	0.000000e+00	1.800000e+00	0.000000e+00	4.679105e-08	3.554149e-05	8.998514e-11	-4.688103e-08	-3.558837e-05	0.000000e+00	0.000000e+00	-3.558837e-05	0.000000e+00	0.000000e+00	0.000000e+00
1.630295093170299e-09	0.000000e+00	0.000000e+00	1.800000e+00	0.000000e+00	0.000000e+00	8.998572e-01	9.580306e-01	9.509128e-01	9.509128e-01	0.000000e+00	1.800000e+00	0.000000e+00	5.096566e-08	3.553784e-05	8.998572e-11	-5.105564e-08	-3.558890e-05	0.000000e+00	0.000000e+00	-3.558890e-05	0.000000e+00	0.000000e+00	0.000000e+00
1.767254576699644e-09	0.000000e+00	0.000000e+00	1.800000e+00	0.000000e+00	0.000000e+00	8.998645e-01	9.628962e-01	9.557794e-01	9.557794e-01	0.000000e+00	1.800000e+00	0.000000e+00	5.582494e-08	3.552829e-05	8.998646e-11	-5.591492e-08	-3.558421e-05	0.000000e+00	0.000000e+00	-3.558421e-05	0.000000e+00	0.000000e+00	0.000000e+00
1.928284657723682e-09	0.000000e+00	0.000000e+00	1.800000e+00	0.000000e+00	0.000000e+00	8.998740e-01	9.686141e-01	9.614993e-01	9.614993e-01	0.000000e+00	1.800000e+00	0.000000e+00	6.153535e-08	3.551257e-05	8.998740e-11	-6.162534e-08	-3.557420e-05	0.000000e+00	0.000000e+00	-3.557420e-05	0.000000e+00	0.000000e+00	0.000000e+00
2.118435921611542e-09	0.000000e+00	0.000000e+00	1.800000e+00	0.000000e+00	0.000000e+00	8.998863e-01	9.753615e-01	9.682499e-01	9.682499e-01	0.000000e+00	1.800000e+00	0.000000e+00	6.827363e-08	3.548997e-05	8.998863e-11	-6.836362e-08	-3.555833e-05	0.000000e+00	0.000000e+00	-3.555833e-05	0.000000e+00	0.000000e+00	0.000000e+00
2.313748421611542e-09	0.000000e+00	0.000000e+00	1.800000e+00	0.000000e+00	0.000000e+00	8.999003e-01	9.822866e-01	9.751789e-01	9.751789e-01	0.000000e+00	1.800000e+00	0.000000e+00	7.518866e-08	3.546333e-05	8.999003e-11	-7.527865e-08	-3.553861e-05	0.000000e+00	0.000000e+00	-3.553861e-05	0.000000e+00	0.000000e+00	0.000000e+00
2.509060921611542e-09	0.000000e+00	0.000000e+00	1.800000e+00	0.000000e+00	0.000000e+00	8.999157e-01	9.892057e-01	9.821025e-01	9.821025e-01	0.000000e+00	1.800000e+00	0.000000e+00	8.209685e-08	3.543378e-05	8.999157e-11	-8.218684e-08	-3.551597e-05	0.000000e+00	0.000000e+00	-3.551597e-05	0.000000e+00	0.000000e+00	0.000000e+00
2.704373421611542e-09	0.000000e+00	0.000000e+00	1.800000e+00	0.000000e+00	0.000000e+00	8.999324e-01	9.961181e-01	9.890199e-01	9.890199e-01	0.000000e+00	1.800000e+00	0.000000e+00	8.899765e-08	3.540151e-05	8.999324e-11	-8.908765e-08	-3.549060e-05	0.000000e+00	0.000000e+00	-3.549060e-05	0.000000e+00	0.000000e+00	0.000000e+00
2.899685921611543e-09	0.000000e+00	0.000000e+00	1.800000e+00	0.000000e+00	0.000000e+00	8.999504e-01	1.003023e+00	9.959309e-01	9.959309e-01	0.000000e+00	1.800000e+00	0.000000e+00	9.589055e-08	3.536659e-05	8.999505e-11	-9.598055e-08	-3.546257e-05	0.000000e+00	0.000000e+00	-3.546257e-05	0.000000e+00	0.000000e+00	0.000000e+00
3.094998421611543e-09	0.000000e+00	0.000000e+00	1.800000e+00	0.000000e+00	0.000000e+00	8.999699e-01	1.009921e+00	1.002835e+00	1.002835e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.027750e-07	3.532905e-05	8.999698e-11	-1.028650e-07	-3.543192e-05	0.000000e+00	0.000000e+00	-3.543192e-05	0.000000e+00	0.000000e+00	0.000000e+00
3.290310921611543e-09	0.000000e+00	0.000000e+00	1.800000e+00	0.000000e+00	0.000000e+00	8.999906e-01	1.016811e+00	1.009731e+00	1.009731e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.096506e-07	3.528890e-05	8.999906e-11	-1.097406e-07	-3.539864e-05	0.000000e+00	0.000000e+00	-3.539864e-05	0.000000e+00	0.000000e+00	0.000000e+00
3.485623421611543e-09	0.000000e+00	0.000000e+00	1.800000e+00	0.000000e+00	0.000000e+00	9.000127e-01	1.023692e+00	1.016619e+00	1.016619e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.165167e-07	3.524614e-05	9.000127e-11	-1.166067e-07	-3.536275e-05	0.000000e+00	0.000000e+00	-3.536275e-05	0.000000e+00	0.000000e+00	0.000000e+00
3.680935921611543e-09	0.000000e+00	0.000000e+00	1.800000e+00	0.000000e+00	0.000000e+00	9.000361e-01	1.030564e+00	1.023499e+00	1.023499e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.233728e-07	3.520078e-05	9.000361e-11	-1.234628e-07	-3.532424e-05	0.000000e+00	0.000000e+00	-3.532424e-05	0.000000e+00	0.000000e+00	0.000000e+00
3.876248421611544e-09	0.000000e+00	0.000000e+00	1.800000e+00	0.000000e+00	0.000000e+00	9.000609e-01	1.037426e+00	1.030369e+00	1.030369e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.302185e-07	3.515282e-05	9.000609e-11	-1.303085e-07	-3.528313e-05	0.000000e+00	0.000000e+00	-3.528313e-05	0.000000e+00	0.000000e+00	0.000000e+00
4.071560921611543e-09	0.000000e+00	0.000000e+00	1.800000e+00	0.000000e+00	0.000000e+00	9.000870e-01	1.044278e+00	1.037230e+00	1.037230e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.370533e-07	3.510227e-05	9.000869e-11	-1.371433e-07	-3.523941e-05	0.000000e+00	0.000000e+00	-3.523941e-05	0.000000e+00	0.000000e+00	0.000000e+00
4.266873421611543e-09	0.000000e+00	0.000000e+00	1.800000e+00	0.000000e+00	0.000000e+00	9.001144e-01	1.051119e+00	1.044081e+00	1.044081e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.438766e-07	3.504913e-05	9.001144e-11	-1.439666e-07	-3.519309e-05	0.000000e+00	0.000000e+00	-3.519309e-05	0.000000e+00	0.000000e+00	0.000000e+00
4.462185921611543e-09	0.000000e+00	0.000000e+00	1.800000e+00	0.000000e+00	0.000000e+00	9.001431e-01	1.057950e+00	1.050921e+00	1.050921e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.506879e-07	3.499340e-05	9.001432e-11	-1.507779e-07	-3.514418e-05	0.000000e+00	0.000000e+00	-3.514418e-05	0.000000e+00	0.000000e+00	0.000000e+00
4.600000000000001e-09	0.000000e+00	0.000000e+00	1.800000e+00	0.000000e+00	0.000000e+00	9.001642e-01	1.062762e+00	1.055741e+00	1.055741e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.554866e-07	3.495247e-05	9.001642e-11	-1.555766e-07	-3.510805e-05	0.000000e+00	0.000000e+00	-3.510805e-05	0.000000e+00	0.000000e+00	0.000000e+00
4.603860975754270e-09	0.000000e+00	0.000000e+00	1.730502e+00	0.000000e+00	0.000000e+00	9.001648e-01	1.062897e+00	1.055876e+00	1.055876e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.556209e-07	3.495130e-05	9.001649e-11	-1.557109e-07	-3.510701e-05	0.000000e+00	0.000000e+00	-3.510701e-05	0.000000e+00	0.000000e+00	0.000000e+00
4.611582927262808e-09	0.000000e+00	0.000000e+00	1.591507e+00	0.000000e+00	0.000000e+00	9.001661e-01	1.063166e+00	1.056146e+00	1.056146e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.558896e-07	3.494897e-05	9.001661e-11	-1.559796e-07	-3.510495e-05	0.000000e+00	0.000000e+00	-3.510495e-05	0.000000e+00	0.000000e+00	0.000000e+00
4.627026830279885e-09	0.000000e+00	0.000000e+00	1.313517e+00	0.000000e+00	0.000000e+00	9.001685e-01	1.063705e+00	1.056685e+00	1.056685e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.564269e-07	3.494428e-05	9.001685e-11	-1.565169e-07	-3.510080e-05	0.000000e+00	0.000000e+00	-3.510080e-05	0.000000e+00	0.000000e+00	0.000000e+00
4.657914636314040e-09	0.000000e+00	0.000000e+00	7.575365e-01	0.000000e+00	1.646096e-01	9.001733e-01	1.064783e+00	1.057764e+00	1.057764e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.575013e-07	3.493487e-05	9.001733e-11	-1.575913e-07	-3.509246e-05	0.000000e+00	0.000000e+00	-3.509246e-05	0.000000e+00	0.000000e+00	0.000000e+00
4.659404907186177e-09	0.000000e+00	0.000000e+00	7.307117e-01	0.000000e+00	1.646614e-01	9.001735e-01	1.064835e+00	1.057817e+00	1.057817e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.575531e-07	3.493441e-05	9.001735e-11	-1.576431e-07	-3.509206e-05	0.000000e+00	0.000000e+00	-3.509206e-05	0.000000e+00	0.000000e+00	0.000000e+00
4.660281048895052e-09	0.000000e+00	0.000000e+00	7.149411e-01	0.000000e+00	1.646918e-01	9.001737e-01	1.064865e+00	1.057832e+00	1.057832e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.575682e-07	-1.506245e-07	9.001737e-11	-1.576582e-07	-7.033740e-09	0.000000e+00	0.000000e+00	-7.033740e-09	0.000000e+00	0.000000e+00	0.000000e+00
4.660848268703692e-09	0.000000e+00	0.000000e+00	7.047312e-01	0.000000e+00	1.647115e-01	9.001738e-01	1.064885e+00	1.057832e+00	1.057832e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.575680e-07	-1.506044e-07	9.001738e-11	-1.576581e-07	-7.053610e-09	0.000000e+00	0.000000e+00	-7.053610e-09	0.000000e+00	0.000000e+00	0.000000e+00
4.661127870143852e-09	0.000000e+00	0.000000e+00	6.996983e-01	0.000000e+00	1.647212e-01	9.001738e-01	1.064895e+00	1.057832e+00	1.057832e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.575679e-07	-1.505946e-07	9.001738e-11	-1.576580e-07	-7.063405e-09	0.000000e+00	0.000000e+00	-7.063405e-09	0.000000e+00	0.000000e+00	0.000000e+00
4.661486646299006e-09	0.000000e+00	0.000000e+00	6.932403e-01	0.000000e+00	1.647336e-01	9.001739e-01	1.064908e+00	1.057832e+00	1.057832e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.575678e-07	-1.505819e-07	9.001739e-11	-1.576579e-07	-7.075973e-09	0.000000e+00	0.000000e+00	-7.075973e-09	0.000000e+00	0.000000e+00	0.000000e+00
4.662204198609314e-09	0.000000e+00	0.000000e+00	6.803244e-01	0.000000e+00	1.647586e-01	9.001740e-01	1.064933e+00	1.057832e+00	1.057832e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.575676e-07	-1.505565e-07	9.001740e-11	-1.576576e-07	-7.101109e-09	0.000000e+00	0.000000e+00	-7.101109e-09	0.000000e+00	0.000000e+00	0.000000e+00
4.663639303229929e-09	0.000000e+00	0.000000e+00	6.544926e-01	0.000000e+00	1.648084e-01	9.001743e-01	1.064983e+00	1.057831e+00	1.057831e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.575672e-07	-1.505058e-07	9.001742e-11	-1.576572e-07	-7.151380e-09	0.000000e+00	0.000000e+00	-7.151380e-09	0.000000e+00	0.000000e+00	0.000000e+00
4.666509512471159e-09	0.000000e+00	0.000000e+00	6.028288e-01	0.000000e+00	1.649081e-01	9.001747e-01	1.065083e+00	1.057831e+00	1.057831e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.575663e-07	-1.504044e-07	9.001747e-11	-1.576563e-07	-7.251920e-09	0.000000e+00	0.000000e+00	-7.251920e-09	0.000000e+00	0.000000e+00	0.000000e+00
4.672249930953621e-09	0.000000e+00	0.000000e+00	4.995012e-01	0.000000e+00	1.651074e-01	9.001756e-01	1.065283e+00	1.057830e+00	1.057830e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.575645e-07	-1.502015e-07	9.001756e-11	-1.576545e-07	-7.452992e-09	0.000000e+00	0.000000e+00	-7.452992e-09	0.000000e+00	0.000000e+00	0.000000e+00
4.683730767918545e-09	0.000000e+00	0.000000e+00	2.928462e-01	0.000000e+00	1.655059e-01	9.001774e-01	1.065683e+00	1.057828e+00	1.057828e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.575610e-07	-1.497959e-07	9.001774e-11	-1.576510e-07	-7.855100e-09	0.000000e+00	0.000000e+00	-7.855100e-09	0.000000e+00	0.000000e+00	0.000000e+00
4.700000000000001e-09	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.660707e-01	9.001800e-01	1.066251e+00	1.057826e+00	1.057826e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.575560e-07	-1.492212e-07	9.001800e-11	-1.576460e-07	-8.424838e-09	0.000000e+00	0.000000e+00	-8.424838e-09	0.000000e+00	0.000000e+00	0.000000e+00
4.732538464162913e-09	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.671999e-01	9.001851e-01	1.067385e+00	1.057821e+00	1.057821e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.575460e-07	-1.480720e-07	9.001851e-11	-1.576360e-07	-9.564030e-09	0.000000e+00	0.000000e+00	-9.564030e-09	0.000000e+00	0.000000e+00	0.000000e+00
4.797615392488738e-09	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.694573e-01	9.001954e-01	1.069653e+00	1.057811e+00	1.057811e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.575262e-07	-1.457750e-07	9.001953e-11	-1.576162e-07	-1.184127e-08	0.000000e+00	0.000000e+00	-1.184127e-08	0.000000e+00	0.000000e+00	0.000000e+00
4.927769249140387e-09	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.739680e-01	9.002159e-01	1.074184e+00	1.057793e+00	1.057793e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.574870e-07	-1.411859e-07	9.002159e-11	-1.575770e-07	-1.639112e-08	0.000000e+00	0.000000e+00	-1.639112e-08	0.000000e+00	0.000000e+00	0.000000e+00
5.000000000000000e-09	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.764688e-01	9.002272e-01	1.076696e+00	1.057783e+00	1.057783e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.574655e-07	-1.386422e-07	9.002272e-11	-1.575556e-07	-1.891341e-08	0.000000e+00	0.000000e+00	-1.891341e-08	0.000000e+00	0.000000e+00	0.000000e+00
5.000664206096487e-09	0.000000e+00	0.000000e+00	0.000000e+00	1.195571e-02	1.764918e-01	9.002273e-01	1.076719e+00	1.057783e+00	1.057783e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.574654e-07	-1.386188e-07	9.002273e-11	-1.575554e-07	-1.893659e-08	0.000000e+00	0.000000e+00	-1.893659e-08	0.000000e+00	0.000000e+00	0.000000e+00
5.001992618289460e-09	0.000000e+00	0.000000e+00	0.000000e+00	3.586713e-02	1.765378e-01	9.002275e-01	1.076765e+00	1.057782e+00	1.057782e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.574650e-07	-1.385720e-07	9.002275e-11	-1.575550e-07	-1.898296e-08	0.000000e+00	0.000000e+00	-1.898296e-08	0.000000e+00	0.000000e+00	0.000000e+00
5.004649442675407e-09	0.000000e+00	0.000000e+00	0.000000e+00	8.368997e-02	1.766297e-01	9.002280e-01	1.076858e+00	1.057782e+00	1.057782e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.574642e-07	-1.384785e-07	9.002279e-11	-1.575542e-07	-1.907570e-08	0.000000e+00	0.000000e+00	-1.907570e-08	0.000000e+00	0.000000e+00	0.000000e+00
5.009963091447301e-09	0.000000e+00	0.000000e+00	0.000000e+00	1.793356e-01	1.768136e-01	9.002288e-01	1.077042e+00	1.057781e+00	1.057781e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.574626e-07	-1.382915e-07	9.002288e-11	-1.575526e-07	-1.926117e-08	0.000000e+00	0.000000e+00	-1.926117e-08	0.000000e+00	0.000000e+00	0.000000e+00
5.020590388991089e-09	0.000000e+00	0.000000e+00	0.000000e+00	3.706270e-01	1.771814e-01	9.002305e-01	1.077412e+00	1.057780e+00	1.057780e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.574595e-07	-1.379174e-07	9.002304e-11	-1.575495e-07	-1.963206e-08	0.000000e+00	0.000000e+00	-1.963206e-08	0.000000e+00	0.000000e+00	0.000000e+00
5.041844984078664e-09	0.000000e+00	0.000000e+00	0.000000e+00	7.532097e-01	1.779168e-01	9.002338e-01	1.078151e+00	1.057777e+00	1.057777e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.574532e-07	-1.371695e-07	9.002338e-11	-1.575432e-07	-2.037373e-08	0.000000e+00	0.000000e+00	-2.037373e-08	0.000000e+00	0.000000e+00	0.000000e+00
5.042119542685167e-09	0.000000e+00	0.000000e+00	0.000000e+00	7.581518e-01	1.779263e-01	9.002339e-01	1.078160e+00	1.057777e+00	1.057777e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.574531e-07	-1.371598e-07	9.002338e-11	-1.575431e-07	-2.038331e-08	0.000000e+00	0.000000e+00	-2.038331e-08	0.000000e+00	0.000000e+00	0.000000e+00
5.042668659898174e-09	0.000000e+00	0.000000e+00	0.000000e+00	7.680359e-01	1.779453e-01	9.002339e-01	1.078179e+00	1.057777e+00	1.057777e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.574529e-07	-1.371405e-07	9.002339e-11	-1.575430e-07	-2.040247e-08	0.000000e+00	0.000000e+00	-2.040247e-08	0.000000e+00	0.000000e+00	0.000000e+00
5.043766894324188e-09	0.000000e+00	0.000000e+00	0.000000e+00	7.878041e-01	1.779833e-01	9.002341e-01	1.078217e+00	1.057777e+00	1.057777e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.574526e-07	-1.371019e-07	9.002341e-11	-1.575426e-07	-2.044079e-08	0.000000e+00	0.000000e+00	-2.044079e-08	0.000000e+00	0.000000e+00	0.000000e+00
5.045963363176215e-09	0.000000e+00	0.000000e+00	0.000000e+00	8.273405e-01	1.780593e-01	9.002345e-01	1.078294e+00	1.057776e+00	1.057776e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.574520e-07	-1.370246e-07	9.002345e-11	-1.575420e-07	-2.051742e-08	0.000000e+00	0.000000e+00	-2.051742e-08	0.000000e+00	0.000000e+00	0.000000e+00
5.050356300880271e-09	0.000000e+00	0.000000e+00	0.000000e+00	9.064134e-01	1.782112e-01	9.002352e-01	1.078446e+00	1.057776e+00	1.057776e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.574507e-07	-1.368700e-07	9.002352e-11	-1.575407e-07	-2.067068e-08	0.000000e+00	0.000000e+00	-2.067068e-08	0.000000e+00	0.000000e+00	0.000000e+00
5.059142176288381e-09	0.000000e+00	0.000000e+00	0.000000e+00	1.064559e+00	1.785151e-01	9.002365e-01	1.078752e+00	1.057775e+00	1.057775e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.574481e-07	-1.365609e-07	9.002366e-11	-1.575381e-07	-2.097719e-08	0.000000e+00	0.000000e+00	-2.097719e-08	0.000000e+00	0.000000e+00	0.000000e+00
5.059308693688106e-09	0.000000e+00	0.000000e+00	0.000000e+00	1.067557e+00	1.785209e-01	9.002365e-01	1.078757e+00	1.057774e+00	1.057774e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.574481e-07	-1.365551e-07	9.002366e-11	-1.575381e-07	-2.098299e-08	0.000000e+00	0.000000e+00	-2.098299e-08	0.000000e+00	0.000000e+00	0.000000e+00
5.059641728487558e-09	0.000000e+00	0.000000e+00	0.000000e+00	1.073551e+00	1.785324e-01	9.002366e-01	1.078769e+00	1.057774e+00	1.057774e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.574480e-07	-1.365434e-07	9.002366e-11	-1.575380e-07	-2.099461e-08	0.000000e+00	0.000000e+00	-2.099461e-08	0.000000e+00	0.000000e+00	0.000000e+00
5.059672757985202e-09	0.000000e+00	0.000000e+00	0.000000e+00	1.074110e+00	1.785335e-01	9.002366e-01	1.078770e+00	1.057774e+00	1.057774e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.574479e-07	-1.365423e-07	9.002366e-11	-1.575380e-07	-2.099569e-08	0.000000e+00	0.000000e+00	-2.099569e-08	0.000000e+00	0.000000e+00	0.000000e+00
5.059734816980491e-09	0.000000e+00	0.000000e+00	0.000000e+00	1.075227e+00	1.785356e-01	9.002366e-01	1.078772e+00	1.057774e+00	1.057774e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.574479e-07	-1.365401e-07	9.002366e-11	-1.575380e-07	-2.099786e-08	0.000000e+00	0.000000e+00	-2.099786e-08	0.000000e+00	0.000000e+00	0.000000e+00
5.059858934971070e-09	0.000000e+00	0.000000e+00	0.000000e+00	1.077461e+00	1.785399e-01	9.002367e-01	1.078777e+00	1.057774e+00	1.057774e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.574479e-07	-1.365357e-07	9.002366e-11	-1.575379e-07	-2.100219e-08	0.000000e+00	0.000000e+00	-2.100219e-08	0.000000e+00	0.000000e+00	0.000000e+00
5.059877856450743e-09	0.000000e+00	0.000000e+00	0.000000e+00	1.077801e+00	1.785406e-01	9.002367e-01	1.078777e+00	1.057774e+00	1.057774e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.574479e-07	-1.365351e-07	9.002366e-11	-1.575379e-07	-2.100285e-08	0.000000e+00	0.000000e+00	-2.100285e-08	0.000000e+00	0.000000e+00	0.000000e+00
5.059915699410090e-09	0.000000e+00	0.000000e+00	0.000000e+00	1.078483e+00	1.785419e-01	9.002367e-01	1.078779e+00	1.057774e+00	1.057774e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.574479e-07	-1.365337e-07	9.002366e-11	-1.575379e-07	-2.100417e-08	0.000000e+00	0.000000e+00	-2.100417e-08	0.000000e+00	0.000000e+00	0.000000e+00
5.059991385328785e-09	0.000000e+00	0.000000e+00	0.000000e+00	1.079845e+00	1.785445e-01	9.002367e-01	1.078781e+00	1.057774e+00	1.057774e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.574479e-07	-1.365311e-07	9.002367e-11	-1.575378e-07	-2.100681e-08	0.000000e+00	0.000000e+00	-2.100681e-08	0.000000e+00	0.000000e+00	0.000000e+00
5.060006157047929e-09	0.000000e+00	0.000000e+00	0.000000e+00	1.080111e+00	1.785392e-01	9.002425e-01	1.078782e+00	1.057769e+00	1.057769e+00	0.000000e+00	1.800000e+00	0.000000e+00	7.876303e-04	-7.876094e-04	9.002425e-11	-7.876304e-04	-2.101314e-08	0.000000e+00	0.000000e+00	-2.101314e-08	0.000000e+00	0.000000e+00	0.000000e+00
5.060019275473995e-09	0.000000e+00	0.000000e+00	0.000000e+00	1.080347e+00	1.785293e-01	9.002528e-01	1.078782e+00	1.057758e+00	1.057758e+00	0.000000e+00	1.800000e+00	0.000000e+00	7.875270e-04	-7.875061e-04	9.002528e-11	-7.875271e-04	-2.102393e-08	0.000000e+00	0.000000e+00	-2.102393e-08	0.000000e+00	0.000000e+00	0.000000e+00
5.060026173965940e-09	0.000000e+00	0.000000e+00	0.000000e+00	1.080471e+00	1.785241e-01	9.002582e-01	1.078782e+00	1.057753e+00	1.057753e+00	0.000000e+00	1.800000e+00	0.000000e+00	7.874726e-04	-7.874517e-04	9.002583e-11	-7.874728e-04	-2.102960e-08	0.000000e+00	0.000000e+00	-2.102960e-08	0.000000e+00	0.000000e+00	0.000000e+00
5.060034958552252e-09	0.000000e+00	0.000000e+00	0.000000e+00	1.080629e+00	1.785175e-01	9.002652e-01	1.078783e+00	1.057746e+00	1.057746e+00	0.000000e+00	1.800000e+00	0.000000e+00	7.874035e-04	-7.873825e-04	9.002651e-11	-7.874036e-04	-2.103682e-08	0.000000e+00	0.000000e+00	-2.103682e-08	0.000000e+00	0.000000e+00	0.000000e+00
5.060052527724874e-09	0.000000e+00	0.000000e+00	0.000000e+00	1.080945e+00	1.785043e-01	9.002790e-01	1.078783e+00	1.057732e+00	1.057732e+00	0.000000e+00	1.800000e+00	0.000000e+00	7.872652e-04	-7.872442e-04	9.002790e-11	-7.872652e-04	-2.105127e-08	0.000000e+00	0.000000e+00	-2.105127e-08	0.000000e+00	0.000000e+00	0.000000e+00
5.060087666070121e-09	0.000000e+00	0.000000e+00	0.000000e+00	1.081578e+00	1.784779e-01	9.003066e-01	1.078784e+00	1.057704e+00	1.057704e+00	0.000000e+00	1.800000e+00	0.000000e+00	7.869886e-04	-7.869676e-04	9.003066e-11	-7.869887e-04	-2.108014e-08	0.000000e+00	0.000000e+00	-2.108014e-08	0.000000e+00	0.000000e+00	0.000000e+00
5.060157942760613e-09	0.000000e+00	0.000000e+00	0.000000e+00	1.082843e+00	1.784250e-01	9.003620e-01	1.078787e+00	1.057649e+00	1.057649e+00	0.000000e+00	1.800000e+00	0.000000e+00	7.864357e-04	-7.864147e-04	9.003619e-11	-7.864358e-04	-2.113787e-08	0.000000e+00	0.000000e+00	-2.113787e-08	0.000000e+00	0.000000e+00	0.000000e+00
5.060298496141597e-09	0.000000e+00	0.000000e+00	0.000000e+00	1.085373e+00	1.783194e-01	9.004724e-01	1.078792e+00	1.057539e+00	1.057539e+00	0.000000e+00	1.800000e+00	0.000000e+00	7.853311e-04	-7.853100e-04	9.004724e-11	-7.853312e-04	-2.125321e-08	0.000000e+00	0.000000e+00	-2.125321e-08	0.000000e+00	0.000000e+00	0.000000e+00
